Name	Designer	URL	Gender	Accords	Description	Pros and cons	Top Notes	Middle Notes	Base Notes	Longevity	Sillage
Botica 214 Verano en Firenze	O Boticário	https://www.fragrantica.com/perfume/O-Boticario/Botica-214-Verano-en-Firenze-74051.html	women	fruity (100%); sweet (83.1098%); white floral (57.9624%); woody (51.4691%); vanilla (44.8257%)	Botica 214 Verano en Firenze by O Boticário is a Floral Fruity fragrance for women. This is a new fragrance. Botica 214 Verano en Firenze was launched in 2022. The nose behind this fragrance is Quentin Bisch. Top notes are Strawberry and Wild Strawberry; middle notes are Jasmine and Lily-of-the-Valley; base notes are Vanilla, Musk and Woodsy Notes.		['Strawberry', 'Wild Strawberry']	['Jasmine', 'Lily-of-the-Valley']	['Vanilla', 'Musk', 'Woodsy Notes']		
Lily Eau de Parfum	O Boticário	https://www.fragrantica.com/perfume/O-Boticario/Lily-Eau-de-Parfum-64415.html	women	white floral (100%); fruity (70.059%); powdery (69.6471%); floral (51.9411%); soft spicy (51.4117%); sweet (50.0293%); woody (49.4706%); animalic (47.1028%); lactonic (46.6764%); violet (45.8823%)	Lily Eau de Parfum by O Boticário is a Floral fragrance for women. Lily Eau de Parfum was launched in 2017. Lily Eau de Parfum was created by Verônica Casanova and Yves Cassar. Top notes are Peach, Apricot, Pear, Pink Pepper and Mandarin Orange; middle notes are Lily, Jasmine, Gardenia, Osmanthus, Violet, Iris, Narcissus and Rose; base notes are Vanilla, Musk, Amber, Sandalwood, Patchouli, Moss and Vetiver.	['Long-lasting fragrance', 'Feminine and elegant scent', 'Great for special occasions', 'Gets compliments from others', 'High-quality ingredients used', 'Suitable for colder seasons', 'Good strength and concentration', 'Unisex fragrance', 'Expensive price point', 'Not very unique scent', "Too strong for some people's taste", "May not appeal to everyone's preferences", 'Scent is old fashioned', 'Not suitable for warmer seasons', 'Packaging is not very impressive', 'May not be suitable for everyday use']	['Peach', 'Apricot', 'Pear', 'Pink Pepper', 'Mandarin Orange']	['Lily', 'Jasmine', 'Gardenia', 'Osmanthus', 'Violet', 'Iris', 'Narcissus', 'Rose']	['Vanilla', 'Musk', 'Amber', 'Sandalwood', 'Patchouli', 'Moss', 'Vetiver']	very weak: 3%; weak: 9%; moderate: 52%; long lasting: 32%; eternal: 4%	very weak: 11%; intimate: 58%; strong: 26%; enormous: 5%
Malbec Noir	O Boticário	https://www.fragrantica.com/perfume/O-Boticario/Malbec-Noir-33432.html	men	woody (100%); aromatic (97.0921%); citrus (95.5288%); wine (89.3185%); fruity (89.2542%); amber (78.0329%); fresh spicy (75.3347%); aquatic (68.718%); musky (67.7111%); sweet (66.0304%)	Malbec Noir by O Boticário is a Woody Spicy fragrance for men. Malbec Noir was launched in 2015. Malbec Noir was created by Napoleão Bastos and Dominique Ropion. Top notes are Water Notes, Pink Pepper, Apple, Bergamot, Pineapple, Orange, Mandarin Orange, Grapefruit and Sicilian Lemon; middle notes are Pinot Noir grapes, Red Wine, Lavender, Pepper, Coriander and Neroli; base notes are Tonka Bean, Sandalwood, Amber, Cashmeran, Gin, Patchouli, Vetiver, Musk and Labdanum.	['Good projection and longevity', 'Fruity notes on the top with a darker, woodier and warmer drydown', 'Has a sexy and cozy vibe perfect for cold weather or cooler nights', "Won't offend anyone", 'Versatile scent that can work for different occasions', 'Unique scent profile with citrus, fruity and musky notes', 'Shares similarities with Issey Miyake Nuit Dissey Parfum', 'Reminiscent of a night out in Rio de Janeiro or a tourist hotel near the Amazon jungle', 'May be cloying in warmer weather or excessive application', "Not dark enough to be considered 'Noir'", 'May not live up to expectations from the original Malbec release', 'Not as bubblegummy as Issey Miyake Nuit Dissey Parfum according to some reviewers', 'Drydown may be too sweet for some preferences', 'Some may consider it too expensive compared to similar fragrances', "May not be suitable for those who don't like heavy fragrances", 'Some find it disturbing or unpleasant']	['Water Notes', 'Pink Pepper', 'Apple', 'Bergamot', 'Pineapple', 'Orange', 'Mandarin Orange', 'Grapefruit', 'Sicilian Lemon']	['Pinot Noir grapes', 'Red Wine', 'Lavender', 'Pepper', 'Coriander', 'Neroli']	['Tonka Bean', 'Sandalwood', 'Amber', 'Cashmeran', 'Gin', 'Patchouli', 'Vetiver', 'Musk', 'Labdanum']	very weak: 1%; weak: 2%; moderate: 20%; long lasting: 61%; eternal: 16%	very weak: 4%; intimate: 31%; strong: 54%; enormous: 11%
The Blend Cardamom	O Boticário	https://www.fragrantica.com/perfume/O-Boticario/The-Blend-Cardamom-70869.html	men	warm spicy (100%); fresh spicy (68.8928%); woody (63.238%); aromatic (52.0834%)	The Blend Cardamom by O Boticário is a Woody Spicy fragrance for men. The Blend Cardamom was launched in 2021. The nose behind this fragrance is Nathalie Lorson. Top notes are Cardamom, Black Pepper, Ginger and Bergamot; middle notes are Allspice, Violet Leaf, Sage, Bengal Pepper, Curry and Labdanum; base notes are Cedar, Patchouli, Amberwood and Moss.		['Cardamom', 'Black Pepper', 'Ginger', 'Bergamot']	['Allspice', 'Violet Leaf', 'Sage', 'Bengal Pepper', 'Curry', 'Labdanum']	['Cedar', 'Patchouli', 'Amberwood', 'Moss']		
Malbec Ultra Bleu	O Boticário	https://www.fragrantica.com/perfume/O-Boticario/Malbec-Ultra-Bleu-75487.html	men	fresh (100%); aromatic (91.2011%); marine (85.9998%); woody (83.8104%); lavender (76.5365%); herbal (64.9218%); citrus (60.5028%); fresh spicy (59.2125%); musky (57.6087%); powdery (55.2039%)	Malbec Ultra Bleu by O Boticário is a Woody Aromatic fragrance for men. This is a new fragrance. Malbec Ultra Bleu was launched in 2022. Top notes are Aquozone and Bergamot; middle notes are Lavender, Sage, Red Wine, Patchouli and Hivernal®; base notes are Musk, Sandalwood, Oak and Amber.		['Aquozone', 'Bergamot']	['Lavender', 'Sage', 'Red Wine', 'Patchouli', 'Hivernal®']	['Musk', 'Sandalwood', 'Oak', 'Amber']		
Floratta Fleur d' Éclipse	O Boticário	https://www.fragrantica.com/perfume/O-Boticario/Floratta-Fleur-d-Eclipse-77256.html	women	floral (100%); fruity (90.637%); rose (83.0957%); sweet (78.776%); musky (78.1456%); woody (73.8026%); soft spicy (71.7944%); citrus (59.6995%); patchouli (58.4855%); earthy (56.5245%)	Floratta Fleur d' Éclipse by O Boticário is a Floral Woody Musk fragrance for women. This is a new fragrance. Floratta Fleur d' Éclipse was launched in 2022. Floratta Fleur d' Éclipse was created by Carlos Benaïm and Natasha Côté. Top notes are Pink Pepper, Litchi, Pear, Custard and Bergamot; middle notes are Turkish Rose, Magnolia, Osmanthus and Ylang-Ylang; base notes are Musk, Patchouli, Vetiver and Amber.		['Pink Pepper', 'Litchi', 'Pear', 'Custard', 'Bergamot']	['Turkish Rose', 'Magnolia', 'Osmanthus', 'Ylang-Ylang']	['Musk', 'Patchouli', 'Vetiver', 'Amber']		
Botica 214 Dark Mint	O Boticário	https://www.fragrantica.com/perfume/O-Boticario/Botica-214-Dark-Mint-62089.html	men	aromatic (100%); green (95.2176%); fresh spicy (83.2793%); woody (77.8948%); lavender (68.259%); amber (59.8637%); citrus (59.0485%); sweet (54.9392%); aquatic (51.822%); powdery (49.289%)	Botica 214 Dark Mint by O Boticário is a Aromatic Fougere fragrance for men. Botica 214 Dark Mint was launched in 2020. The nose behind this fragrance is Caroline Sabas. Top notes are Mint, Bergamot and Pear; middle notes are Lavender, Atlas Cedar, Violet Leaves and Ylang-Ylang; base notes are Amber, Tonka Bean and Cashmeran.		['Mint', 'Bergamot', 'Pear']	['Lavender', 'Atlas Cedar', 'Violet Leaves', 'Ylang-Ylang']	['Amber', 'Tonka Bean', 'Cashmeran']		
Egeo Spicy Vibe	O Boticário	https://www.fragrantica.com/perfume/O-Boticario/Egeo-Spicy-Vibe-61037.html	women and men	fresh spicy (100%); warm spicy (90.5588%); aromatic (86.1081%); woody (80.937%); vanilla (73.0632%); citrus (68.9188%); powdery (68.2701%); musky (50.775%); soft spicy (47.4053%)	Egeo Spicy Vibe by O Boticário is a Aromatic Fougere fragrance for women and men. Egeo Spicy Vibe was launched in 2020. Egeo Spicy Vibe was created by Maurice Roucel and Isaac Sinclair. Top notes are Black Pepper, Grapefruit, Lemon and Bergamot; middle notes are Cardamom, Coriander, Sage and Geranium; base notes are Vanilla, Cedar, Sandalowood, Cashmeran, Patchouli and Musk.		['Black Pepper', 'Grapefruit', 'Lemon', 'Bergamot']	['Cardamom', 'Coriander', 'Sage', 'Geranium']	['Vanilla', 'Cedar', 'Sandalowood', 'Cashmeran', 'Patchouli', 'Musk']		
Liz	O Boticário	https://www.fragrantica.com/perfume/O-Boticario/Liz-62270.html	women	vanilla (100%); woody (88.4997%); citrus (84.5498%); powdery (72.2671%); sweet (70.1237%); warm spicy (69.2327%); earthy (66.0295%); iris (60.3456%); aromatic (58.9489%); lactonic (54.108%)	Liz by O Boticário is a Floral Woody Musk fragrance for women. Liz was launched in 2020. The nose behind this fragrance is Emilie Bevierre-Coppermann. Top notes are Orange, Saffron and Bergamot; middle notes are Iris, Orange Blossom and Bulgarian Rose; base notes are Vanilla, Milk Mousse, Vetiver, Sandalwood, Patchouli and Tonka Bean.	['Delicate and girly fragrance', 'Subtle woodiness', 'Floral undertones', 'Love at first spray', 'Suitable for various occasions', 'Similar to Burberry Her and Go Fruity by Zara', 'Pleasant aroma', 'Sweet vanilla and milk mousse scent', 'Not everyone may like the sweetness', 'May not appeal to those who prefer strong scents', 'May not be suitable for older agegroups', 'Mixed opinions on the strawberry note', 'May have a medicinal or synthetic smell to some', 'Lack of clarity on the notes in the fragrance', 'Not long-lasting', 'Some may find it too feminine']	['Orange', 'Saffron', 'Bergamot']	['Iris', 'Orange Blossom', 'Bulgarian Rose']	['Vanilla', 'Milk Mousse', 'Vetiver', 'Sandalwood', 'Patchouli', 'Tonka Bean']	very weak: 4%; weak: 10%; moderate: 46%; long lasting: 33%; eternal: 7%	very weak: 13%; intimate: 54%; strong: 22%; enormous: 11%
Malbec Magnetic	O Boticário	https://www.fragrantica.com/perfume/O-Boticario/Malbec-Magnetic-52711.html	men	fruity (100%); woody (99.536%); mineral (91.4237%); sweet (64.9711%); powdery (60.0891%); musky (55.2939%); fresh spicy (53.2077%); warm spicy (52.4831%); aromatic (50.4264%); green (49.1227%)	Malbec Magnetic by O Boticário is a Woody fragrance for men. Malbec Magnetic was launched in 2018. Top notes are Grapes, Apple, Pink Pepper, Citruses, Cardamom and Cypress; middle notes are Mineral notes, Rose, Guaiac Wood, Cedar, Patchouli, Sandalwood, Cashmeran, Green Notes, Nutmeg and Juniper; base notes are Vanilla, Musk, Amber, Cypriol Oil or Nagarmotha and Olibanum.		['Grapes', 'Apple', 'Pink Pepper', 'Citruses', 'Cardamom', 'Cypress']	['Mineral notes', 'Rose', 'Guaiac Wood', 'Cedar', 'Patchouli', 'Sandalwood', 'Cashmeran', 'Green Notes', 'Nutmeg', 'Juniper']	['Vanilla', 'Musk', 'Amber', 'Cypriol Oil or Nagarmotha', 'Olibanum']		
Malbec Black	O Boticário	https://www.fragrantica.com/perfume/O-Boticario/Malbec-Black-55804.html	men	warm spicy (100%); amber (94.1249%); woody (77.7698%); aromatic (65.6596%); fresh spicy (62.6608%); vanilla (61.8487%); powdery (59.4183%); cinnamon (56.8716%); balsamic (49.5552%); citrus (46.4648%)	Malbec Black by O Boticário is a Oriental Woody fragrance for men. Malbec Black was launched in 2019. The nose behind this fragrance is Pascal Gaurin. Top notes are Cinnamon, Cardamom, Ginger, Juniper, Lemon and Bergamot; middle notes are Sage and Geranium; base notes are Vanilla, Sandalwood, Benzoin, Amber, Olibanum, Cashmeran and Patchouli.		['Cinnamon', 'Cardamom', 'Ginger', 'Juniper', 'Lemon', 'Bergamot']	['Sage', 'Geranium']	['Vanilla', 'Sandalwood', 'Benzoin', 'Amber', 'Olibanum', 'Cashmeran', 'Patchouli']		
Egeo Cherry Blast	O Boticário	https://www.fragrantica.com/perfume/O-Boticario/Egeo-Cherry-Blast-71735.html	women	sweet (100%); fruity (65.608%); cherry (58.4497%); caramel (47.3222%); vanilla (45.372%)	Egeo Cherry Blast by O Boticário is a Oriental Floral fragrance for women. This is a new fragrance. Egeo Cherry Blast was launched in 2022. Egeo Cherry Blast was created by Emilie Bevierre-Coppermann and Leslie Gauthier. Top notes are Cherry, Syrup, Raspberry, Blackberry, Pineapple, Cassis, Bergamot, Nashi Pear and Cupuacu, Cupuassu, Copoasu; middle notes are Tiramisu, Almond, Tuberose, Rose, Violet, Ylang-Ylang and Curry; base notes are Caramel, Vanilla, Sandalwood, Musk and Cedar.	['Sweet and fruity scent', 'Good projection', 'Caramel-like undertones', 'Ideal for winter season', 'Good quality scent', 'Suitable for those who like sweet fragrances', 'Long-lasting fragrance', 'Gender-neutral fragrance', 'May not appeal to those who dislike sweet fragrances', 'May cause headaches in sensitive individuals', "Projection can be too strong for some people's taste", 'May not be suitable for formal occasions or office settings', 'May not last as long on some skin types', 'Can be overwhelming in extremely hot weather or early morning', 'Cherry note may take a while to develop on the skin', 'May not satisfy those looking for unique or complex fragrances']	['Cherry', 'Syrup', 'Raspberry', 'Blackberry', 'Pineapple', 'Cassis', 'Bergamot', 'Nashi Pear', 'Cupuacu, Cupuassu, Copoasu']	['Tiramisu', 'Almond', 'Tuberose', 'Rose', 'Violet', 'Ylang-Ylang', 'Curry']	['Caramel', 'Vanilla', 'Sandalwood', 'Musk', 'Cedar']	very weak: 2%; weak: 9%; moderate: 50%; long lasting: 27%; eternal: 12%	very weak: 11%; intimate: 52%; strong: 27%; enormous: 10%
Thaty	O Boticário	https://www.fragrantica.com/perfume/O-Boticario/Thaty-7344.html	women	lavender (100%); aromatic (79.3297%); fresh spicy (66.6351%); musky (62.8482%); woody (53.5245%); rose (53.3095%); camphor (50.5839%); herbal (50.254%); powdery (46.4241%)	Thaty by O Boticário is a Aromatic fragrance for women. Thaty was launched in 1980. The nose behind this fragrance is Francisco Marano. Top notes are Lavender and Eucalyptus; middle notes are Geranium and Rose; base note is Musk.Thaty is a fresh and versatile perfume. Lavender notes are pleasantly predominant, combined with touches of eucalyptus, geranium and musk that make Thaty the perfect fragrance for use in any occasion.It is available as 100 ml EDT.	['Fresh and nostalgic fragrance', 'Soft and feminine with a happy feel', 'Lovely lavender scent with woody dry down', 'Symbolic fragrance of a generation', 'Elegant and pretty bottle design', 'Popular among Brazilian actresses', 'Clean and basic like a little black dress', 'Distinct from other lavender scents', 'Not preferred by current teen target audience', 'Poor longevity compared to the past', 'May be too basic for some tastes', 'Perceived as common due to being copied often', 'Some find it too light or like baby powder', 'Limited scent profile mainly focused on lavender', 'Production problems affected fragrance quality in the past', 'May evoke unpleasant memories for some']	['Lavender', 'Eucalyptus']	['Geranium', 'Rose']	['Musk']	very weak: 20%; weak: 40%; moderate: 33%; long lasting: 6%; eternal: 1%	very weak: 49%; intimate: 39%; strong: 8%; enormous: 4%
Floratta Red Blossom	O Boticário	https://www.fragrantica.com/perfume/O-Boticario/Floratta-Red-Blossom-79535.html	women	fruity (100%); fresh (65.1966%); white floral (60.5662%); powdery (55.4972%); sweet (52.7886%); woody (48.8392%); musky (48.6121%); green (48.4608%); citrus (45.8884%)	Floratta Red Blossom by O Boticário is a Floral Fruity fragrance for women. This is a new fragrance. Floratta Red Blossom was launched in 2023. Top notes are Red Fruits, Apple, Pear and Bergamot; middle notes are Gardenia, Orange Blossom and Violet; base notes are Musk, Sandalwood, Amber and Cashmeran.		['Red Fruits', 'Apple', 'Pear', 'Bergamot']	['Gardenia', 'Orange Blossom', 'Violet']	['Musk', 'Sandalwood', 'Amber', 'Cashmeran']		
